repeat,case_id,family_id,active_branch_id,active_branch_name,question_mode,condition,question,answer,prompt_tokens,response_tokens,prompt_chars,latency_ms,correct,polluted,expected_hits,forbidden_hits,active_branch_position,active_history_messages
1,zenith_q01,zenith,zenith_b1,Zenith One,implicit,linear_tagged,当前这个项目最终使用什么数据库，负责人是谁？,CockroachDB 和 Eve,4790,1759,7734,24268.49,True,False,CockroachDB | Eve,,4,33
1,zenith_q01,zenith,zenith_b1,Zenith One,implicit,branch,当前这个项目最终使用什么数据库，负责人是谁？,数据库：CockroachDB；负责人：Eve,1014,1196,1583,13416.75,True,False,CockroachDB | Eve,,4,33
1,zenith_q01,zenith,zenith_b1,Zenith One,implicit,branch_compact_oracle,当前这个项目最终使用什么数据库，负责人是谁？,数据库：CockroachDB，负责人：Eve,524,1642,826,17677.62,True,False,CockroachDB | Eve,,4,33
1,zenith_q02,zenith,zenith_b2,Zenith Pro,explicit,linear,Zenith Pro 当前最终采用什么后端框架和缓存？,后端框架：FastAPI，缓存：Redis,4734,1224,7626,16847.51,True,False,FastAPI | Redis,,0,43
1,zenith_q02,zenith,zenith_b2,Zenith Pro,explicit,linear_tagged,Zenith Pro 当前最终采用什么后端框架和缓存？,后端框架：FastAPI，缓存：Redis,4794,1467,7739,20325.34,True,False,FastAPI | Redis,,0,43
1,zenith_q02,zenith,zenith_b2,Zenith Pro,explicit,branch,Zenith Pro 当前最终采用什么后端框架和缓存？,FastAPI 和 Redis,1217,1699,1955,19153.49,True,False,FastAPI | Redis,,0,43
1,zenith_q02,zenith,zenith_b2,Zenith Pro,explicit,branch_compact_oracle,Zenith Pro 当前最终采用什么后端框架和缓存？,FastAPI 和 Redis,514,1007,828,10781.55,True,False,FastAPI | Redis,,0,43
1,zenith_q03,zenith,zenith_b3,Zenith Teams,implicit,linear,当前这个项目部署在哪个区域，服务端口是多少？,"AWS ap-southeast-1, 8100",4732,1017,7621,14100.82,False,True,,AWS ap-southeast-1 | 8100,1,40
1,zenith_q03,zenith,zenith_b3,Zenith Teams,implicit,linear_tagged,当前这个项目部署在哪个区域，服务端口是多少？,"AWS ap-southeast-1, 8100",4792,882,7740,12651.61,False,True,,AWS ap-southeast-1 | 8100,1,40
1,zenith_q03,zenith,zenith_b3,Zenith Teams,implicit,branch,当前这个项目部署在哪个区域，服务端口是多少？,部署区域：GCP us-central1，服务端口：8200,1166,1169,1910,13247.32,True,False,GCP us-central1 | 8200,,1,40
1,zenith_q03,zenith,zenith_b3,Zenith Teams,implicit,branch_compact_oracle,当前这个项目部署在哪个区域，服务端口是多少？,GCP us-central1 和 8200,511,828,824,8910.91,True,False,GCP us-central1 | 8200,,1,40
1,zenith_q04,zenith,zenith_b4,Zenith Edge,explicit,linear,Zenith Edge 的最终发布日期是什么时候，负责人是谁？,10月8日，Carol,4732,893,7630,12566.75,True,False,10月8日 | Carol,,2,44
1,zenith_q04,zenith,zenith_b4,Zenith Edge,explicit,linear_tagged,Zenith Edge 的最终发布日期是什么时候，负责人是谁？,Zenith Edge 的最终发布日期是 10月8日，负责人是 Carol。,4792,489,7746,7692.65,True,False,10月8日 | Carol,,2,44
1,zenith_q04,zenith,zenith_b4,Zenith Edge,explicit,branch,Zenith Edge 的最终发布日期是什么时候，负责人是谁？,Zenith Edge 的最终发布日期是10月8日，负责人是Carol。,1227,657,2007,7802.43,True,False,10月8日 | Carol,,2,44
1,zenith_q04,zenith,zenith_b4,Zenith Edge,explicit,branch_compact_oracle,Zenith Edge 的最终发布日期是什么时候，负责人是谁？,"Zenith Edge 最终发布日期：10月8日  
负责人：Carol",503,556,827,5990.75,True,False,10月8日 | Carol,,2,44
1,zenith_q05,zenith,zenith_b5,Zenith Lab,implicit,linear,当前这个产品的 Pro 方案多少钱，包含多少存储？,Zenith Teams Pro 方案：49美元/月，200GB存储。,4731,585,7624,8619.65,False,True,,49美元/月 | 200GB,3,41
1,zenith_q05,zenith,zenith_b5,Zenith Lab,implicit,linear_tagged,当前这个产品的 Pro 方案多少钱，包含多少存储？,99美元/月，1TB,4791,1486,7737,20409.47,True,False,99美元/月 | 1TB,,3,41
1,zenith_q05,zenith,zenith_b5,Zenith Lab,implicit,branch,当前这个产品的 Pro 方案多少钱，包含多少存储？,99美元/月，1TB,1187,1523,1885,17026.52,True,False,99美元/月 | 1TB,,3,41
1,zenith_q05,zenith,zenith_b5,Zenith Lab,implicit,branch_compact_oracle,当前这个产品的 Pro 方案多少钱，包含多少存储？,99美元/月，1TB,495,1143,799,12092.3,True,False,99美元/月 | 1TB,,3,41
1,zenith_q06,zenith,zenith_b1,Zenith One,explicit,linear,Zenith One 的本地模型和 temperature 最终分别是什么？,Qwen3 4B 和 1.0,4732,1610,7637,21691.05,True,False,Qwen3 4B | 1.0,,4,33
1,zenith_q06,zenith,zenith_b1,Zenith One,explicit,linear_tagged,Zenith One 的本地模型和 temperature 最终分别是什么？,Qwen3 4B 和 1.0,4792,1311,7750,18288.32,True,False,Qwen3 4B | 1.0,,4,33
1,zenith_q06,zenith,zenith_b1,Zenith One,explicit,branch,Zenith One 的本地模型和 temperature 最终分别是什么？,Qwen3 4B 和 1.0,1016,2023,1599,22589.21,True,False,Qwen3 4B | 1.0,,4,33
1,zenith_q06,zenith,zenith_b1,Zenith One,explicit,branch_compact_oracle,Zenith One 的本地模型和 temperature 最终分别是什么？,Qwen3 4B 和 1.0,526,1891,842,20296.69,True,False,Qwen3 4B | 1.0,,4,33
1,zenith_q07,zenith,zenith_b2,Zenith Pro,implicit,linear,当前这个项目的数据库和后端框架最终是什么？,数据库：MongoDB 7，后端框架：Express,4730,1109,7620,15268.51,False,True,,MongoDB 7 | Express,0,43
1,zenith_q07,zenith,zenith_b2,Zenith Pro,implicit,linear_tagged,当前这个项目的数据库和后端框架最终是什么？,数据库：MongoDB 7，后端框架：Express,4790,2463,7733,33349.4,False,True,,MongoDB 7 | Express,0,43
1,zenith_q07,zenith,zenith_b2,Zenith Pro,implicit,branch,当前这个项目的数据库和后端框架最终是什么？,数据库：PostgreSQL 16，后端框架：FastAPI,1213,1708,1949,19161.74,True,False,PostgreSQL 16 | FastAPI,,0,43
1,zenith_q07,zenith,zenith_b2,Zenith Pro,implicit,branch_compact_oracle,当前这个项目的数据库和后端框架最终是什么？,"数据库：PostgreSQL 16  
后端框架：FastAPI",510,370,822,4121.13,True,False,PostgreSQL 16 | FastAPI,,0,43
1,zenith_q08,zenith,zenith_b3,Zenith Teams,explicit,linear,Zenith Teams 部署在哪个区域，生产数据库是什么？,"GCP us-central1, MongoDB 7",4734,1802,7629,24314.31,True,False,GCP us-central1 | MongoDB 7,,1,40
1,zenith_q08,zenith,zenith_b3,Zenith Teams,explicit,linear_tagged,Zenith Teams 部署在哪个区域，生产数据库是什么？,Zenith Teams 部署在 GCP us-central1，生产数据库是 MongoDB 7。,4794,1236,7748,17277.62,True,False,GCP us-central1 | MongoDB 7,,1,40
1,zenith_q08,zenith,zenith_b3,Zenith Teams,explicit,branch,Zenith Teams 部署在哪个区域，生产数据库是什么？,GCP us-central1，MongoDB 7,1168,2385,1918,26983.55,True,False,GCP us-central1 | MongoDB 7,,1,40
1,zenith_q08,zenith,zenith_b3,Zenith Teams,explicit,branch_compact_oracle,Zenith Teams 部署在哪个区域，生产数据库是什么？,部署区域：GCP us-central1；生产数据库：MongoDB 7,513,1936,832,20839.68,True,False,GCP us-central1 | MongoDB 7,,1,40
1,zenith_q09,zenith,zenith_b4,Zenith Edge,implicit,linear,当前这个版本最终发布日期和服务端口分别是什么？,"12月3日, 9300",4731,1809,7622,24319.53,False,True,,12月3日 | 9300,2,44
1,zenith_q09,zenith,zenith_b4,Zenith Edge,implicit,linear_tagged,当前这个版本最终发布日期和服务端口分别是什么？,Zenith One 的最终发布日期是 12月3日，服务端口是 9300。,4791,879,7738,12672.6,False,True,,12月3日 | 9300,2,44
1,zenith_q09,zenith,zenith_b4,Zenith Edge,implicit,branch,当前这个版本最终发布日期和服务端口分别是什么？,最终发布日期：10月8日，服务端口：8300,1226,1389,1999,15574.55,True,False,10月8日 | 8300,,2,44
1,zenith_q09,zenith,zenith_b4,Zenith Edge,implicit,branch_compact_oracle,当前这个版本最终发布日期和服务端口分别是什么？,"10月8日, 8300",502,960,819,10198.16,True,False,10月8日 | 8300,,2,44
1,zenith_q10,zenith,zenith_b5,Zenith Lab,explicit,linear,Zenith Lab 当前选用什么本地模型，Pro 存储是多少？,Zenith Lab 当前选用本地模型 Phi-4 Mini，Pro 存储 1TB。,4735,1123,7631,15505.05,True,False,Phi-4 Mini | 1TB,,3,41
1,zenith_q10,zenith,zenith_b5,Zenith Lab,explicit,linear_tagged,Zenith Lab 当前选用什么本地模型，Pro 存储是多少？,Zenith Lab 本地模型：Phi-4 Mini，Pro 存储：1TB,4795,3012,7744,40501.3,True,False,Phi-4 Mini | 1TB,,3,41
1,zenith_q10,zenith,zenith_b5,Zenith Lab,explicit,branch,Zenith Lab 当前选用什么本地模型，Pro 存储是多少？,本地模型：Phi-4 Mini；Pro 存储：1TB,1191,2189,1892,24738.81,True,False,Phi-4 Mini | 1TB,,3,41
1,zenith_q10,zenith,zenith_b5,Zenith Lab,explicit,branch_compact_oracle,Zenith Lab 当前选用什么本地模型，Pro 存储是多少？,"Phi-4 Mini, 1TB",499,1479,806,15869.17,True,False,Phi-4 Mini | 1TB,,3,41
